CLNDR_DT,Revenue,CLNDR_DT_MONTHSEQ,Auth_Date,Auth_Date_MonthSeq,Category,project
28-02-2023,-290.239645,170,30-04-2022,160,Area3,Project14349
31-03-2023,0.00758381,171,30-04-2022,160,Area3,Project14349
30-04-2019,3720,124,30-04-2019,124,Area4,Project13902
31-05-2019,17690,125,30-04-2019,124,Area4,Project13902
30-06-2019,19306,126,30-04-2019,124,Area4,Project13902
31-07-2019,30202,127,30-04-2019,124,Area4,Project13902
31-08-2019,25764,128,30-04-2019,124,Area4,Project13902
30-09-2019,15314,129,30-04-2019,124,Area4,Project13902
31-10-2019,17413,130,30-04-2019,124,Area4,Project13902
30-11-2019,18367,131,30-04-2019,124,Area4,Project13902
31-12-2019,36151,132,30-04-2019,124,Area4,Project13902
31-01-2020,30971,133,30-04-2019,124,Area4,Project13902
29-02-2020,51454,134,30-04-2019,124,Area4,Project13902
31-03-2020,45870,135,30-04-2019,124,Area4,Project13902
30-04-2020,29293,136,30-04-2020,136,Area4,Project13906
31-05-2020,93797,137,30-04-2020,136,Area4,Project13906
30-06-2020,66311,138,30-04-2020,136,Area4,Project13906
31-07-2020,46530,139,30-04-2020,136,Area4,Project13906
31-08-2020,81568,140,30-04-2020,136,Area4,Project13906
30-09-2020,67295,141,30-04-2020,136,Area4,Project13906
31-10-2020,43745,142,30-04-2020,136,Area4,Project13906
30-11-2020,52135,143,30-04-2020,136,Area4,Project13906
31-12-2020,77513,144,30-04-2020,136,Area4,Project13906
31-01-2021,18339.11,145,30-04-2020,136,Area4,Project13906
28-02-2021,52744.11,146,30-04-2020,136,Area4,Project13906
31-03-2021,51055.56,147,30-04-2020,136,Area4,Project13906
30-04-2021,15126.95,148,30-04-2021,148,Area4,Project13896
31-05-2021,55175.8,149,30-04-2021,148,Area4,Project13896
30-06-2021,47951.8,150,30-04-2021,148,Area4,Project13896
31-07-2021,89059.76,151,30-04-2021,148,Area4,Project13896
31-08-2021,41600,152,30-04-2021,148,Area4,Project13896
30-09-2021,101936.92,153,30-04-2021,148,Area4,Project13896
31-10-2021,74235.39,154,30-04-2021,148,Area4,Project13896
30-11-2021,80695.49,155,30-04-2021,148,Area4,Project13896
31-12-2021,82189.26,156,30-04-2021,148,Area4,Project13896
31-01-2022,56162.9,157,30-04-2021,148,Area4,Project13896
28-02-2022,64257.15,158,30-04-2021,148,Area4,Project13896
31-03-2022,77304.57,159,30-04-2021,148,Area4,Project13896
30-04-2022,4228.67,160,30-04-2022,160,Area4,Project13360
31-05-2022,49339.93,161,30-04-2022,160,Area4,Project13360
30-06-2022,139189.81,162,30-04-2022,160,Area4,Project13360
31-07-2022,64678.51,163,30-04-2022,160,Area4,Project13360
31-08-2022,61088.61,164,30-04-2022,160,Area4,Project13360
30-09-2022,83488.13,165,30-04-2022,160,Area4,Project13360
31-10-2022,69253.61,166,30-04-2022,160,Area4,Project13360
30-11-2022,63360.77,167,30-04-2022,160,Area4,Project13360
31-12-2022,71832.35,168,30-04-2022,160,Area4,Project13360
31-01-2023,41177.26,169,30-04-2022,160,Area4,Project13360
28-02-2023,46572.45,170,30-04-2022,160,Area4,Project13360
31-03-2023,113621.43,171,30-04-2022,160,Area4,Project13360
31-03-2023,0,171,31-03-2023,171,Area4,Project4955
30-04-2023,17297.25,172,31-03-2023,171,Area4,Project4955
31-05-2023,73749.49,173,31-03-2023,171,Area4,Project4955
30-06-2023,80274.86,174,31-03-2023,171,Area4,Project4955
31-07-2023,91819.22,175,31-03-2023,171,Area4,Project4955
31-08-2023,61769.41,176,31-03-2023,171,Area4,Project4955
30-09-2023,76365.45,177,31-03-2023,171,Area4,Project4955
31-10-2023,62794.16,178,31-03-2023,171,Area4,Project4955
30-11-2023,107715.39,179,31-03-2023,171,Area4,Project4955
31-12-2023,75289.57,180,31-03-2023,171,Area4,Project4955
31-01-2024,49505.49,181,31-03-2023,171,Area4,Project4955
29-02-2024,71278.55,182,31-03-2023,171,Area4,Project4955
30-04-2024,13878.76,184,30-04-2024,184,Area4,Project4957
31-05-2024,58884.28,185,30-04-2024,184,Area4,Project4957
28-02-2018,41550,110,28-02-2018,110,Area2,Project2790
31-03-2018,12627.82134,111,28-02-2018,110,Area2,Project2790
30-04-2018,4258.314034,112,28-02-2018,110,Area2,Project2790
31-05-2018,6715.893245,113,28-02-2018,110,Area2,Project2790
30-06-2018,7186.602272,114,28-02-2018,110,Area2,Project2790
31-07-2018,36119.56835,115,28-02-2018,110,Area2,Project2790
31-08-2018,65620.37838,116,28-02-2018,110,Area2,Project2790
30-09-2018,95541.3036,117,28-02-2018,110,Area2,Project2790
31-10-2018,121942.2091,118,28-02-2018,110,Area2,Project2790
30-11-2018,89471.29928,119,28-02-2018,110,Area2,Project2790
31-12-2018,18190.52728,120,28-02-2018,110,Area2,Project2790
31-01-2019,11527.35051,121,28-02-2018,110,Area2,Project2790
31-03-2018,604.9688194,111,31-07-2017,103,Area2,Project1668
30-04-2018,1905.211868,112,31-07-2017,103,Area2,Project1668
31-05-2018,6853.43171,113,31-07-2017,103,Area2,Project1668
30-06-2018,2015.052744,114,31-07-2017,103,Area2,Project1668
30-04-2019,-4719,124,30-04-2019,124,Area2,Project13480
31-05-2019,-10071,125,30-04-2019,124,Area2,Project13480
30-06-2019,0,126,30-04-2019,124,Area2,Project13480
31-07-2019,2413,127,30-04-2019,124,Area2,Project13480
31-08-2019,0,128,30-04-2019,124,Area2,Project13480
30-09-2019,14200,129,30-04-2019,124,Area2,Project13480
31-10-2019,2884,130,30-04-2019,124,Area2,Project13480
30-11-2019,-8062,131,30-04-2019,124,Area2,Project13480
31-12-2019,0,132,30-04-2019,124,Area2,Project13480
31-01-2020,-7991,133,30-04-2019,124,Area2,Project13480
29-02-2020,7991,134,30-04-2019,124,Area2,Project13480
31-03-2020,-11058,135,30-04-2019,124,Area2,Project13480
31-01-2018,471436,109,31-08-2017,104,Area4,Project13892
28-02-2018,451184,110,31-08-2017,104,Area4,Project13892
31-03-2018,446745,111,31-08-2017,104,Area4,Project13892
30-04-2018,475560,112,31-08-2017,104,Area4,Project13892
31-05-2018,447152,113,31-08-2017,104,Area4,Project13892
30-06-2018,407078,114,31-08-2017,104,Area4,Project13892
31-07-2018,721250,115,31-08-2017,104,Area4,Project13892
31-07-2018,0,115,31-07-2018,115,Area4,Project13891
30-06-2019,0,126,30-06-2019,126,Area4,Project13893
31-07-2019,0,127,30-06-2019,126,Area4,Project13893
31-08-2019,0,128,30-06-2019,126,Area4,Project13893
30-09-2019,550626,129,30-06-2019,126,Area4,Project13893
31-10-2019,726483,130,30-06-2019,126,Area4,Project13893
30-11-2019,528778,131,30-06-2019,126,Area4,Project13893
31-12-2019,447537,132,30-06-2019,126,Area4,Project13893
31-01-2020,489102,133,30-06-2019,126,Area4,Project13893
29-02-2020,579820,134,30-06-2019,126,Area4,Project13893
31-03-2020,487656,135,30-06-2019,126,Area4,Project13893
30-04-2020,622152,136,30-06-2019,126,Area4,Project13893
31-05-2020,521882,137,30-06-2019,126,Area4,Project13893
31-07-2020,0,139,31-07-2020,139,Area4,Project13898
31-08-2020,0,140,31-07-2020,139,Area4,Project13898
30-09-2020,519459,141,31-07-2020,139,Area4,Project13898
31-10-2020,408239,142,31-07-2020,139,Area4,Project13898
30-11-2020,517293,143,31-07-2020,139,Area4,Project13898
31-12-2020,371590,144,31-07-2020,139,Area4,Project13898
31-01-2021,413519.29,145,31-07-2020,139,Area4,Project13898
28-02-2021,461812.9,146,31-07-2020,139,Area4,Project13898
31-03-2021,469555.5,147,31-07-2020,139,Area4,Project13898
30-04-2021,718520.63,148,31-07-2020,139,Area4,Project13898
31-05-2021,481136.62,149,31-07-2020,139,Area4,Project13898
30-06-2021,456444.12,150,31-07-2020,139,Area4,Project13898
28-02-2021,90849.06799,146,28-02-2021,146,Area2,Project13206
31-03-2021,106754.1572,147,28-02-2021,146,Area2,Project13206
30-04-2021,97427.67445,148,28-02-2021,146,Area2,Project13206
31-05-2021,63623.50319,149,28-02-2021,146,Area2,Project13206
30-06-2021,71055.17849,150,28-02-2021,146,Area2,Project13206
31-07-2021,62473.99911,151,28-02-2021,146,Area2,Project13206
31-08-2021,92191.66205,152,28-02-2021,146,Area2,Project13206
30-09-2021,89805.94943,153,28-02-2021,146,Area2,Project13206
31-10-2021,73614.06056,154,28-02-2021,146,Area2,Project13206
30-11-2021,84096.50018,155,28-02-2021,146,Area2,Project13206
31-12-2021,69836.95844,156,28-02-2021,146,Area2,Project13206
31-01-2022,89571.29185,157,28-02-2021,146,Area2,Project13206
31-01-2018,558.1176329,109,31-12-2017,108,Area1,Project2568
28-02-2018,3217.569092,110,31-12-2017,108,Area1,Project2568
31-03-2018,4547.903553,111,31-12-2017,108,Area1,Project2568
30-04-2018,-765.1091799,112,31-12-2017,108,Area1,Project2568
31-05-2018,870.4058565,113,31-12-2017,108,Area1,Project2568
30-06-2018,998.7817338,114,31-12-2017,108,Area1,Project2568
31-07-2018,1114.181324,115,31-12-2017,108,Area1,Project2568
31-08-2018,787.9344235,116,31-12-2017,108,Area1,Project2568
30-09-2018,286.2722602,117,31-12-2017,108,Area1,Project2568
31-10-2018,1400.641183,118,31-12-2017,108,Area1,Project2568
30-11-2018,7551.843972,119,31-12-2017,108,Area1,Project2568
30-09-2019,14069,129,30-09-2019,129,Area1,Project2931
31-10-2019,207.0594341,130,30-09-2019,129,Area1,Project2931
29-02-2020,5689.79,134,30-09-2019,129,Area1,Project2931
31-03-2020,6707.18,135,30-09-2019,129,Area1,Project2931
30-04-2020,10992.47,136,30-09-2019,129,Area1,Project2931
31-05-2020,30530.98365,137,30-09-2019,129,Area1,Project2931
30-06-2020,-4789.933001,138,30-09-2019,129,Area1,Project2931
31-07-2018,1.03,115,31-07-2018,115,Area1,Project5891
31-08-2018,-1,116,31-07-2018,115,Area1,Project5891
30-09-2018,0,117,31-07-2018,115,Area1,Project5891
31-10-2018,0,118,31-07-2018,115,Area1,Project5891
30-11-2018,0,119,31-07-2018,115,Area1,Project5891
31-12-2018,0,120,31-07-2018,115,Area1,Project5891
31-01-2019,0,121,31-07-2018,115,Area1,Project5891
28-02-2019,0,122,31-07-2018,115,Area1,Project5891
31-03-2019,0,123,31-07-2018,115,Area1,Project5891
30-04-2019,0,124,31-07-2018,115,Area1,Project5891
31-05-2019,0,125,31-07-2018,115,Area1,Project5891
30-06-2019,0,126,31-07-2018,115,Area1,Project5891
31-01-2018,-0.14,109,31-08-2017,104,Area1,Project11401
28-02-2018,282956.75,110,31-08-2017,104,Area1,Project11401
31-03-2018,255083.29,111,31-08-2017,104,Area1,Project11401
30-04-2018,263230.18,112,31-08-2017,104,Area1,Project11401
31-05-2018,213350.09,113,31-08-2017,104,Area1,Project11401
30-06-2018,260461.08,114,31-08-2017,104,Area1,Project11401
31-07-2018,209079.14,115,31-08-2017,104,Area1,Project11401
31-01-2018,123300.25,109,31-08-2017,104,Area1,Project11374
28-02-2018,108407.17,110,31-08-2017,104,Area1,Project11374
31-03-2018,106978.58,111,31-08-2017,104,Area1,Project11374
30-04-2018,121832.15,112,31-08-2017,104,Area1,Project11374
31-05-2018,115563.77,113,31-08-2017,104,Area1,Project11374
30-06-2018,135234.11,114,31-08-2017,104,Area1,Project11374
31-07-2018,154451.38,115,31-08-2017,104,Area1,Project11374
31-01-2018,75099.71,109,31-03-2017,99,Area1,Project11390
28-02-2018,110147.55,110,31-03-2017,99,Area1,Project11390
31-01-2018,49894.24,109,31-08-2017,104,Area1,Project11173
28-02-2018,81167.76,110,31-08-2017,104,Area1,Project11173
31-03-2018,289890.2,111,31-08-2017,104,Area1,Project11173
30-04-2018,297452.85,112,31-08-2017,104,Area1,Project11173
31-05-2018,318102.04,113,31-08-2017,104,Area1,Project11173
30-06-2018,313847.54,114,31-08-2017,104,Area1,Project11173
31-07-2018,226649.41,115,31-08-2017,104,Area1,Project11173
31-10-2018,0,118,31-10-2018,118,Area6,Project11816
30-11-2018,0,119,31-10-2018,118,Area6,Project11816
31-12-2018,0,120,31-10-2018,118,Area6,Project11816
31-01-2019,0,121,31-10-2018,118,Area6,Project11816
28-02-2019,38736.29563,122,31-10-2018,118,Area6,Project11816
31-03-2019,11746.50277,123,31-10-2018,118,Area6,Project11816
30-04-2019,37174.05602,124,31-10-2018,118,Area6,Project11816
31-05-2019,23632.65821,125,31-10-2018,118,Area6,Project11816
30-06-2019,41468.23496,126,31-10-2018,118,Area6,Project11816
31-07-2019,44874.03068,127,31-10-2018,118,Area6,Project11816
31-08-2019,36251.78006,128,31-10-2018,118,Area6,Project11816
30-09-2019,32180.52042,129,31-10-2018,118,Area6,Project11816
31-05-2019,1616,125,31-05-2019,125,Area2,Project11828
30-06-2019,87.98323997,126,31-05-2019,125,Area2,Project11828
30-11-2019,119.9443151,131,31-05-2019,125,Area2,Project11828
31-12-2019,152.5058054,132,31-05-2019,125,Area2,Project11828
31-01-2020,2074.83,133,31-05-2019,125,Area2,Project11828
29-02-2020,7051.86,134,31-05-2019,125,Area2,Project11828
31-03-2020,5863.88,135,31-05-2019,125,Area2,Project11828
30-04-2020,1696.1,136,31-05-2019,125,Area2,Project11828
31-12-2019,0,132,31-12-2019,132,Area2,Project11818
31-01-2020,0,133,31-12-2019,132,Area2,Project11818
29-02-2020,0,134,31-12-2019,132,Area2,Project11818
31-03-2020,0,135,31-12-2019,132,Area2,Project11818
30-04-2020,0,136,31-12-2019,132,Area2,Project11818
31-05-2020,0,137,31-12-2019,132,Area2,Project11818
30-06-2020,0,138,31-12-2019,132,Area2,Project11818
31-07-2020,0,139,31-12-2019,132,Area2,Project11818
31-08-2020,0,140,31-12-2019,132,Area2,Project11818
30-09-2020,0,141,31-12-2019,132,Area2,Project11818
31-10-2020,0,142,31-12-2019,132,Area2,Project11818
30-11-2020,0,143,31-12-2019,132,Area2,Project11818
30-04-2020,10810,136,30-04-2020,136,Area2,Project11826
31-05-2020,16980.48524,137,30-04-2020,136,Area2,Project11826
30-06-2020,40023.99496,138,30-04-2020,136,Area2,Project11826
31-07-2020,28019.48638,139,30-04-2020,136,Area2,Project11826
31-08-2020,45458.26651,140,30-04-2020,136,Area2,Project11826
30-09-2020,62724,141,30-04-2020,136,Area2,Project11826
31-10-2020,60203.7882,142,30-04-2020,136,Area2,Project11826
30-11-2020,60734.34058,143,30-04-2020,136,Area2,Project11826
31-12-2020,73438.03598,144,30-04-2020,136,Area2,Project11826
31-01-2021,65694.90022,145,30-04-2020,136,Area2,Project11826
28-02-2021,75164.09808,146,30-04-2020,136,Area2,Project11826
31-03-2021,95078.57262,147,30-04-2020,136,Area2,Project11826
31-08-2019,79487,128,31-08-2019,128,Area1,Project8376
30-09-2019,0,129,31-08-2019,128,Area1,Project8376
31-01-2018,10445.29299,109,31-07-2017,103,Area2,Project12990
31-03-2018,-41621.84487,111,31-07-2017,103,Area2,Project12990
30-04-2018,12410.12153,112,31-07-2017,103,Area2,Project12990
31-05-2018,20938.77321,113,31-07-2017,103,Area2,Project12990
30-06-2018,-4457.427568,114,31-07-2017,103,Area2,Project12990
28-02-2018,504.8802947,110,30-11-2017,107,Area1,Project3634
31-03-2018,447.8222312,111,30-11-2017,107,Area1,Project3634
30-04-2018,648.4037582,112,30-11-2017,107,Area1,Project3634
31-05-2018,433.1451113,113,30-11-2017,107,Area1,Project3634
30-06-2018,143.7044782,114,30-11-2017,107,Area1,Project3634
31-07-2018,-0.16,115,30-11-2017,107,Area1,Project3634
31-01-2018,32211.32,109,30-06-2017,102,Area2,Project13285
28-02-2018,39141.3,110,30-06-2017,102,Area2,Project13285
31-03-2018,104731.55,111,30-06-2017,102,Area2,Project13285
30-04-2018,54869.18,112,30-06-2017,102,Area2,Project13285
31-05-2018,62436.48,113,30-06-2017,102,Area2,Project13285
31-01-2018,11094,109,31-08-2017,104,Area2,Project2296
28-02-2018,10020,110,31-08-2017,104,Area2,Project2296
31-03-2018,11094,111,31-08-2017,104,Area2,Project2296
30-04-2018,10736,112,31-08-2017,104,Area2,Project2296
31-01-2018,34050.3,109,30-06-2017,102,Area2,Project6584
28-02-2018,13090.48,110,30-06-2017,102,Area2,Project6584
31-03-2018,17187.39133,111,30-06-2017,102,Area2,Project6584
30-04-2018,11723.8,112,30-06-2017,102,Area2,Project6584
31-05-2018,9400.13,113,30-06-2017,102,Area2,Project6584
31-01-2018,0,109,28-02-2017,98,Area2,Project6229
31-01-2018,504,109,31-05-2017,101,Area2,Project8487
28-02-2018,518,110,31-05-2017,101,Area2,Project8487
31-03-2018,528,111,31-05-2017,101,Area2,Project8487
30-04-2018,521,112,31-05-2017,101,Area2,Project8487
31-01-2018,127839.18,109,31-03-2017,99,Area3,Project11766
28-02-2018,116476.53,110,31-03-2017,99,Area3,Project11766
28-02-2018,252.6966983,110,30-11-2017,107,Area1,Project5931
30-06-2018,4168.854716,114,30-11-2017,107,Area1,Project5931
31-07-2018,753.5013084,115,30-11-2017,107,Area1,Project5931
30-09-2018,5662.901585,117,30-11-2017,107,Area1,Project5931
31-10-2018,10497.54469,118,30-11-2017,107,Area1,Project5931
31-01-2018,-0.32,109,31-01-2018,109,Area3,Project1814
28-02-2018,0,110,31-01-2018,109,Area3,Project1814
31-03-2018,0,111,31-01-2018,109,Area3,Project1814
30-06-2018,0,114,31-01-2018,109,Area3,Project1814
31-07-2018,0,115,31-01-2018,109,Area3,Project1814
31-03-2021,0,147,31-03-2021,147,Area3,Project14176
30-04-2021,0,148,31-03-2021,147,Area3,Project14176
31-05-2021,0,149,31-03-2021,147,Area3,Project14176
30-06-2021,0,150,31-03-2021,147,Area3,Project14176
31-07-2021,0,151,31-03-2021,147,Area3,Project14176
31-08-2021,40.73,152,31-03-2021,147,Area3,Project14176
30-09-2021,1230.384454,153,31-03-2021,147,Area3,Project14176
31-10-2021,580.1841694,154,31-03-2021,147,Area3,Project14176
30-11-2021,1765.525086,155,31-03-2021,147,Area3,Project14176
31-12-2021,5486.165378,156,31-03-2021,147,Area3,Project14176
31-01-2022,9584.072494,157,31-03-2021,147,Area3,Project14176
28-02-2022,8186.998337,158,31-03-2021,147,Area3,Project14176
30-04-2018,6810.163397,112,31-08-2017,104,Area2,Project6298
31-05-2018,2639.455857,113,31-08-2017,104,Area2,Project6298
30-06-2018,186.3576876,114,31-08-2017,104,Area2,Project6298
31-07-2018,257.3181236,115,31-08-2017,104,Area2,Project6298
31-01-2019,466,121,31-01-2019,121,Area2,Project2026
28-02-2019,8756.540669,122,31-01-2019,121,Area2,Project2026
31-03-2019,6375.735597,123,31-01-2019,121,Area2,Project2026
30-04-2019,10461.15397,124,31-01-2019,121,Area2,Project2026
31-05-2019,10406.49,125,31-01-2019,121,Area2,Project2026
30-06-2019,111.0773898,126,31-01-2019,121,Area2,Project2026
31-08-2019,-2125.478654,128,31-01-2019,121,Area2,Project2026
30-09-2019,95,129,31-01-2019,121,Area2,Project2026
31-01-2018,0,109,31-12-2017,108,Area2,Project6525
28-02-2018,107125,110,31-12-2017,108,Area2,Project6525
31-03-2018,197529.74,111,31-12-2017,108,Area2,Project6525
30-04-2018,275280.63,112,31-12-2017,108,Area2,Project6525
31-05-2018,277291.56,113,31-12-2017,108,Area2,Project6525
30-06-2018,204455.69,114,31-12-2017,108,Area2,Project6525
31-07-2018,159134.99,115,31-12-2017,108,Area2,Project6525
31-08-2018,281001.15,116,31-12-2017,108,Area2,Project6525
30-09-2018,199942.3,117,31-12-2017,108,Area2,Project6525
31-10-2018,260431.25,118,31-12-2017,108,Area2,Project6525
30-11-2018,249661.67,119,31-12-2017,108,Area2,Project6525
28-02-2018,134.6499548,110,28-02-2018,110,Area2,Project8574
31-03-2018,776.7581983,111,28-02-2018,110,Area2,Project8574
30-04-2018,-196.2250921,112,28-02-2018,110,Area2,Project8574
31-01-2018,35908.87,109,31-05-2017,101,Area2,Project10989
28-02-2018,31834.78,110,31-05-2017,101,Area2,Project10989
31-03-2018,33836.6,111,31-05-2017,101,Area2,Project10989
30-04-2018,18244.14,112,31-05-2017,101,Area2,Project10989
30-04-2019,0,124,30-04-2019,124,Area3,Project10988
31-05-2019,341.068484,125,30-04-2019,124,Area3,Project10988
30-06-2019,12675.14216,126,30-04-2019,124,Area3,Project10988
31-07-2019,16337.59253,127,30-04-2019,124,Area3,Project10988
31-08-2019,40080.56408,128,30-04-2019,124,Area3,Project10988
30-09-2019,23638.88343,129,30-04-2019,124,Area3,Project10988
31-10-2019,21773.56959,130,30-04-2019,124,Area3,Project10988
30-11-2019,18289.50672,131,30-04-2019,124,Area3,Project10988
31-12-2019,13444.67833,132,30-04-2019,124,Area3,Project10988
31-01-2020,19230.41,133,30-04-2019,124,Area3,Project10988
29-02-2020,20384.17,134,30-04-2019,124,Area3,Project10988
31-03-2020,25018.42,135,30-04-2019,124,Area3,Project10988
31-01-2018,92474.78,109,28-02-2017,98,Area1,Project12638
30-04-2019,6537,124,30-04-2019,124,Area1,Project1704
31-05-2019,3881.07,125,30-04-2019,124,Area1,Project1704
30-06-2019,5923.651515,126,30-04-2019,124,Area1,Project1704
31-07-2019,4863.080252,127,30-04-2019,124,Area1,Project1704
